Name,Time,Memory_Physical,Memory_Virtual,Filename
python,1710448084.7041397,70.08203125,2457.94375,BNG(2dplanes)_OpenML
python,1710448085.7361267,680.425,122223.6953125,BNG(2dplanes)_OpenML
python,1710448086.7680993,1608.62734375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448087.8000867,2539.79453125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448088.8321419,3473.38515625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448089.864213,4410.27578125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448090.896205,5351.70390625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448091.9286482,6282.56171875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448092.960332,7227.28984375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448093.99232,8172.99765625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448095.024325,9119.42734375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448096.0557175,10067.45546875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448097.0877242,11016.334375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448098.1195934,11967.0953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448099.1510818,12914.58203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448100.1830525,13863.5640625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448101.2141714,14812.03046875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448102.2463741,15745.36328125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448103.2762215,16670.6265625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448104.3071327,17575.41953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448105.3389814,18531.4140625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448106.3709795,19492.4875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448107.4031,20456.16484375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448108.4351816,21419.584375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448109.467231,22384.8859375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448110.4989057,23349.18203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448111.5311024,24302.340625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448112.562909,25250.9875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448113.5952058,26219.5890625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448114.6270795,27191.41328125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448115.6586635,28165.63515625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448116.689792,29141.6359375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448117.7216744,30117.7140625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448118.753599,31095.31328125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448119.785759,32076.728125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448120.8166623,33059.22578125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448121.848835,34033.009375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448122.881053,35014.26953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448123.913415,35997.72109375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448124.9457023,36981.9203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448125.9781873,37964.8046875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448127.0098712,38947.1734375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448128.0418255,39939.08125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448129.0737462,40932.25234375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448130.1058028,41914.5953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448131.1361437,42881.9078125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448132.1660933,43786.675,122223.6953125,BNG(2dplanes)_OpenML
python,1710448133.1972878,44636.91484375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448134.2288344,45538.19921875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448135.2609606,46461.17734375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448136.292466,47405.13203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448137.3245192,48350.659375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448138.355807,49300.00234375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448139.387653,50251.871875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448140.419481,51202.45234375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448141.451416,52151.434375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448142.482829,53101.1125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448143.5151186,54051.38359375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448144.547032,55010.36875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448145.5791185,55972.91171875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448146.6108365,56939.115625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448147.6424625,57908.15546875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448148.6737974,58877.94296875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448149.7057176,59851.3140625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448150.7377238,60819.88984375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448151.770052,61791.6109375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448152.8010418,62767.0703125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448153.8327496,63749.4390625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448154.864103,64735.3140625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448155.8954117,65726.68046875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448156.9273615,66723.3578125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448157.9603844,67720.5765625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448158.9919205,68721.06953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448160.0234566,69718.984375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448161.0538821,70725.3296875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448162.0859337,71722.11015625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448163.117909,72727.26953125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448164.1487958,73734.02734375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448165.1790504,74714.66875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448166.2113516,75707.37578125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448167.2432203,76726.50859375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448168.2748587,77762.0640625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448169.3065145,78807.57109375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448170.338175,79862.5140625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448171.3701935,80914.87890625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448172.4023666,81966.70234375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448173.4337897,83022.59921875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448174.4650261,84079.24375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448175.4962497,85138.6984375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448176.5274112,86197.92109375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448177.558455,87235.6421875,122223.6953125,BNG(2dplanes)_OpenML
python,1710448178.5893261,88265.73203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448179.6205814,89330.9359375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448180.6513987,90410.83515625,122223.6953125,BNG(2dplanes)_OpenML
python,1710448181.682477,91484.88203125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448182.71333,92558.7484375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448183.7445304,93658.60234375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448184.7759979,94760.93125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448185.8072124,95857.628125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448186.8382068,96926.5578125,122223.6953125,BNG(2dplanes)_OpenML
python,1710448187.8693323,98023.859375,122223.6953125,BNG(2dplanes)_OpenML
python,1710448188.8994944,99117.73203125,122223.6953125,BNG(2dplanes)_OpenML
