Filename,Row,Columm,StartTime,EndTime,Completed
letter_OpenML,20000,16,1689074037.644843,1689074052.512126,1
nursery_OpenML,0,0,0,0,-1
pendigits_OpenML,10992,16,1689074054.706609,1689074056.29279,1
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1689074058.1345851,1689074287.255219,1
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1689074288.199009,1689074434.4540281,1
BNG(kr-vs-kp)_OpenML,1000000,36,1689074436.400544,1689074553.018241,1
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689074554.937217,1689074627.7770739,1
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689074629.741896,1689074701.792015,1
BNG(autos_COMMA_nominal_COMMA_1000000)_OpenML,1000000,25,1689074702.720701,1689074800.370017,-1
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1689074801.546019,1689074873.0751302,1
BNG(breast-cancer_COMMA_nominal_COMMA_1000000)_OpenML,0,0,0,0,-1
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,1689074876.34155,1689075221.472373,1
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,1689075223.6299992,1689075484.507147,1
BNG(bridges_version1_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1689075486.529336,1689075545.573664,-1
BNG(bridges_version2_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1689075547.3636758,1689075607.052223,-1
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,1689075608.525996,1689075775.7964249,1
BNG(cmc_COMMA_nominal_COMMA_55296)_OpenML,0,0,0,0,-1
BNG(mushroom)_OpenML,1000000,22,1689075777.8613079,1689075838.4528651,-1
BNG(colic.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,27,1689075839.871367,1689075899.000694,-1
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,1689075900.793895,1689076218.28413,1
BNG(optdigits)_OpenML,1000000,64,1689076220.42469,1689076241.604156,-1
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1689076242.478097,1689076314.418237,1
BNG(page-blocks_COMMA_nominal_COMMA_295245)_OpenML,295245,10,1689076316.250165,1689076382.525206,-1
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,1689076383.39292,1689076482.9105542,1
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689076484.763318,1689076570.34186,1
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,1689076572.368072,1689076778.350535,1
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,1689076779.284275,1689076888.870361,1
BNG(segment)_OpenML,1000000,19,1689076890.887218,1689076968.0541282,1
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1689076968.923806,1689077069.62001,1
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1689077070.667583,1689077361.6001978,1
BNG(glass_COMMA_nominal_COMMA_137781)_OpenML,0,0,0,0,-1
BNG(soybean)_OpenML,1000000,35,1689077364.6364229,1689077397.655103,-1
BNG(spambase)_OpenML,1000000,57,1689077398.673393,1689077562.579017,1
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689077564.5729861,1689077621.7975838,1
BNG(tic-tac-toe)_OpenML,0,0,0,0,-1
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689077623.722773,1689077718.3198788,1
BNG(trains)_OpenML,1000000,32,1689077720.782389,1689077845.297753,1
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689077847.580208,1689077918.958306,1
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1689077919.812586,1689077989.544946,1
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,1689077991.4431229,1689078074.602768,1
BNG(vote)_OpenML,131072,16,1689078075.343292,1689078085.525714,1
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1689078087.2189639,1689078190.684793,1
BNG(ionosphere)_OpenML,1000000,34,1689078192.6860301,1689078251.9904199,-1
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1689078252.906257,1689078372.710987,1
