Name,Time,Memory_Physical,Memory_Virtual,Filename
python,1699271928.4499815,128.65625,2534.07421875,20_newsgroups.drift_OpenML
python,1699271929.4752116,281.22578125,2637.81015625,20_newsgroups.drift_OpenML
python,1699271930.5005076,440.70859375,2797.355078125,20_newsgroups.drift_OpenML
python,1699271931.5242028,596.659375,2953.23828125,20_newsgroups.drift_OpenML
python,1699271932.5491545,752.91953125,3109.469921875,20_newsgroups.drift_OpenML
python,1699271933.5743642,910.59765625,3267.169140625,20_newsgroups.drift_OpenML
python,1699271934.5997636,1067.940625,3424.5046875,20_newsgroups.drift_OpenML
python,1699271935.6247199,1225.1546875,3581.7828125,20_newsgroups.drift_OpenML
python,1699271936.649775,1382.471875,3739.083984375,20_newsgroups.drift_OpenML
python,1699271937.6748602,1539.5828125,3896.126953125,20_newsgroups.drift_OpenML
python,1699271938.700231,1697.2609375,4053.7453125,20_newsgroups.drift_OpenML
python,1699271939.7251964,1854.578125,4211.15078125,20_newsgroups.drift_OpenML
python,1699271940.7505324,2012.4625,4369.06796875,20_newsgroups.drift_OpenML
python,1699271941.7752542,2169.70234375,4526.3,20_newsgroups.drift_OpenML
python,1699271942.8000312,2325.9625,4682.494921875,20_newsgroups.drift_OpenML
python,1699271943.82578,2481.990625,4838.597265625,20_newsgroups.drift_OpenML
python,1699271944.8508496,2638.76640625,4995.3734375,20_newsgroups.drift_OpenML
python,1699271945.8765135,2796.4703125,5153.04765625,20_newsgroups.drift_OpenML
python,1699271946.9020317,2953.5296875,5310.0984375,20_newsgroups.drift_OpenML
python,1699271947.9274848,3109.91875,5466.463671875,20_newsgroups.drift_OpenML
python,1699271948.9532652,3297.27578125,5651.05234375,20_newsgroups.drift_OpenML
python,1699271949.9791737,4486.6609375,6829.28671875,20_newsgroups.drift_OpenML
python,1699271951.00448,5701.85078125,9090.23203125,20_newsgroups.drift_OpenML
python,1699271952.0296862,7397.1859375,10967.44140625,20_newsgroups.drift_OpenML
python,1699271953.054729,7215.386328125,11461.59140625,20_newsgroups.drift_OpenML
python,1699271954.0798352,8625.98984375,11681.3515625,20_newsgroups.drift_OpenML
python,1699271955.1048672,9340.35546875,11681.3515625,20_newsgroups.drift_OpenML
python,1699271956.1302295,9340.42578125,11681.3515625,20_newsgroups.drift_OpenML
python,1699271957.1557014,9683.78984375,13512.13203125,20_newsgroups.drift_OpenML
python,1699271958.181649,11354.57578125,14732.65234375,20_newsgroups.drift_OpenML
python,1699271959.2062597,12756.84375,16868.562890625,20_newsgroups.drift_OpenML
python,1699271960.229206,13099.9921875,17783.953125,20_newsgroups.drift_OpenML
python,1699271961.2547696,14020.71953125,17783.953125,20_newsgroups.drift_OpenML
python,1699271962.2801754,15357.508984375,17791.156640625,20_newsgroups.drift_OpenML
python,1699271963.3059638,15454.046484375,19240.821484375,20_newsgroups.drift_OpenML
python,1699271964.3327534,15455.85,19400.02734375,20_newsgroups.drift_OpenML
python,1699271965.3599873,15456.37421875,19400.02734375,20_newsgroups.drift_OpenML
python,1699271966.3872304,15456.8984375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271967.4236217,15456.8984375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271968.4729528,15456.8984375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271969.522627,15456.8984375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271970.5723968,15456.9453125,19400.02734375,20_newsgroups.drift_OpenML
python,1699271971.6232834,15457.390625,19400.02734375,20_newsgroups.drift_OpenML
python,1699271972.672482,15457.8359375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271973.7134917,15457.8359375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271974.740028,15458.046875,19400.02734375,20_newsgroups.drift_OpenML
python,1699271975.7904243,15458.375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271976.841022,15458.9140625,19400.02734375,20_newsgroups.drift_OpenML
python,1699271977.8855758,15459.3125,19400.02734375,20_newsgroups.drift_OpenML
python,1699271978.9130807,15459.546875,19400.02734375,20_newsgroups.drift_OpenML
python,1699271979.940795,15459.7109375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271980.9678762,15460.066015625,19400.02734375,20_newsgroups.drift_OpenML
python,1699271982.0172265,15460.257421875,19400.02734375,20_newsgroups.drift_OpenML
python,1699271983.0676615,15460.644921875,19400.02734375,20_newsgroups.drift_OpenML
python,1699271984.118072,15461.15234375,19400.02734375,20_newsgroups.drift_OpenML
python,1699271985.168897,15461.3703125,19400.02734375,20_newsgroups.drift_OpenML
python,1699271986.2186399,15461.63671875,19400.02734375,20_newsgroups.drift_OpenML
