Filename,Row,Columm,StartTime,EndTime,Completed
letter_OpenML,20000,16,1689040753.493251,1689040754.5584471,1
nursery_OpenML,0,0,0,0,-1
pendigits_OpenML,10992,16,1689040761.493349,1689040762.212629,1
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1689040764.159141,1689040860.06945,1
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,1689040862.058294,1689040957.661045,1
BNG(kr-vs-kp)_OpenML,1000000,36,1689040959.620119,1689041057.385039,1
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689041059.278337,1689041107.50454,1
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689041108.2718132,1689041157.7204921,1
BNG(autos_COMMA_nominal_COMMA_1000000)_OpenML,1000000,25,1689041158.578176,1689041230.737229,1
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1689041232.6924002,1689041286.854364,1
BNG(breast-cancer_COMMA_nominal_COMMA_1000000)_OpenML,0,0,0,0,-1
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,1689041289.0850902,1689041484.047436,1
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,1689041486.274096,1689041655.1719391,1
BNG(bridges_version1_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1689041657.0560331,1689041697.1501598,1
BNG(bridges_version2_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,1689041699.014167,1689041739.676548,1
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,1689041740.656333,1689041862.035625,1
BNG(cmc_COMMA_nominal_COMMA_55296)_OpenML,0,0,0,0,-1
BNG(mushroom)_OpenML,1000000,22,1689041865.137269,1689041928.054958,1
BNG(colic.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,27,1689041928.901553,1689042005.696505,1
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,1689042006.56101,1689042068.748231,1
BNG(optdigits)_OpenML,1000000,64,1689042070.81021,1689042227.6998389,1
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1689042229.7199922,1689042275.48276,1
BNG(page-blocks_COMMA_nominal_COMMA_295245)_OpenML,295245,10,1689042277.3075898,1689042286.172513,1
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,1689042287.005353,1689042344.483056,1
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1689042346.3717701,1689042396.297771,1
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,1689042397.248395,1689042503.761257,1
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,1689042505.780569,1689042595.600512,1
BNG(segment)_OpenML,1000000,19,1689042596.472918,1689042651.0740092,1
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1689042653.019069,1689042728.471315,1
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1689042729.532924,1689042882.139489,1
BNG(glass_COMMA_nominal_COMMA_137781)_OpenML,0,0,0,0,-1
BNG(soybean)_OpenML,1000000,35,1689042885.231235,1689042977.772789,1
BNG(spambase)_OpenML,1000000,57,1689042979.99362,1689043111.8012512,1
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689043113.642359,1689043156.051902,1
BNG(tic-tac-toe)_OpenML,0,0,0,0,-1
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689043162.3861818,1689043204.8201191,1
BNG(trains)_OpenML,1000000,32,1689043206.795209,1689043292.591167,1
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1689043293.419879,1689043335.661094,1
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1689043336.445715,1689043389.943139,1
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,1689043391.828171,1689043447.777526,1
BNG(vote)_OpenML,131072,16,1689043449.619881,1689043454.865,1
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1689043455.757376,1689043530.852832,1
BNG(ionosphere)_OpenML,1000000,34,1689043532.829889,1689043628.573283,1
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1689043630.643172,1689043740.370212,1
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1689043742.6809652,1689043793.960754,1
CovPokElec_OpenML,1455525,72,1689043795.458852,1689044091.7226439,1
covertype_OpenML,581012,54,1689044093.7428968,1689044171.606755,1
electricity_OpenML,0,0,0,0,-1
Hyperplane_10_1E-3_OpenML,1000000,10,1689044177.9634418,1689044228.2741911,1
Hyperplane_10_1E-4_OpenML,1000000,10,1689044229.127496,1689044279.5629172,1
LED(50000)_OpenML,1000000,24,1689044280.577748,1689044349.4416451,1
pokerhand_OpenML,829201,10,1689044351.299926,1689044380.597022,1
RandomRBF_0_0_OpenML,1000000,10,1689044381.459132,1689044432.802382,1
RandomRBF_10_1E-3_OpenML,1000000,10,1689044433.670465,1689044485.137716,1
RandomRBF_10_1E-4_OpenML,1000000,10,1689044487.002847,1689044538.408276,1
RandomRBF_50_1E-3_OpenML,1000000,10,1689044540.340702,1689044591.963728,1
RandomRBF_50_1E-4_OpenML,1000000,10,1689044592.818358,1689044644.572526,1
SEA(50)_OpenML,0,0,0,0,-1
SEA(50000)_OpenML,0,0,0,0,-1
adult_OpenML,0,0,0,0,-1
covertype_OpenML,110393,54,1689044652.192638,1689044663.9032671,1
kropt_OpenML,0,0,0,0,-1
