Filename,Row,Columm,StartTime,EndTime,Completed
letter_OpenML,20000,16,1688726304.128142,0,-22
letter_OpenML,20000,16,1688726304.128142,1688726320.0864365,1
nursery_OpenML,0,0,0,0,-1
pendigits_OpenML,10992,16,1688726330.0459561,0,-22
pendigits_OpenML,10992,16,1688726330.0459561,1688726334.6683714,1
BNG(cmc_COMMA_nominal_COMMA_55296)_OpenML,0,0,0,0,-1
BNG(glass_COMMA_nominal_COMMA_137781)_OpenML,0,0,0,0,-1
BNG(tic-tac-toe)_OpenML,0,0,0,0,-1
BNG(vote)_OpenML,131072,16,1688726369.9219508,0,-22
BNG(vote)_OpenML,0,0,0,0,-23
electricity_OpenML,0,0,0,0,-1
adult_OpenML,0,0,0,0,-1
covertype_OpenML,110393,54,1688730051.0080185,0,-22
covertype_OpenML,110393,54,1688730051.0080185,1688731905.5844178,1
kropt_OpenML,0,0,0,0,-1
pol_OpenML,15000,48,1688731990.1090276,0,-22
pol_OpenML,15000,48,1688731990.1090276,1688731997.8632588,1
2dplanes_OpenML,40768,10,1688732002.6896744,0,-22
2dplanes_OpenML,40768,10,1688732002.6896744,1688732063.0809274,1
elevators_OpenML,16599,18,1688732067.7345548,0,-22
elevators_OpenML,16599,18,1688732067.7345548,1688732074.732025,1
house_8L_OpenML,0,0,0,0,-1
BNG(breast-w)_OpenML,0,0,0,0,-1
BNG(cmc)_OpenML,0,0,0,0,-1
BNG(glass)_OpenML,0,0,0,0,-1
IMDB.drama_OpenML,0,0,0,0,-1
meta_stream_intervals.arff_OpenML,45164,74,1688732116.18897,0,-22
meta_stream_intervals.arff_OpenML,45164,74,1688732116.18897,1688732223.141153,1
Ailerons_OpenML,13750,40,1688732228.0197935,0,-22
Ailerons_OpenML,13750,40,1688732228.0197935,1688732233.9230428,1
mammography_OpenML,0,0,0,0,-1
mv_OpenML,40768,10,1688732244.5264895,0,-22
mv_OpenML,40768,10,1688732244.5264895,1688732303.6198735,1
webdata_wXa_OpenML,0,0,0,0,-1
vehicle_sensIT_OpenML,0,0,0,0,-1
internet_usage_OpenML,0,0,0,0,-1
ohscal.wc_OpenML,0,0,0,0,-1
houses_OpenML,0,0,0,0,-1
mnist_784_OpenML,70000,784,1688732346.6369734,0,-22
mnist_784_OpenML,70000,784,1688732346.6369734,1688733664.170165,1
fried_OpenML,40768,10,1688733682.497521,0,-22
fried_OpenML,40768,10,1688733682.497521,1688733746.4194818,1
house_16H_OpenML,22784,16,1688733751.9495704,0,-22
house_16H_OpenML,22784,16,1688733751.9495704,1688733769.0088558,1
pol_OpenML,15000,48,1688733780.6257863,0,-22
pol_OpenML,15000,48,1688733780.6257863,1688733790.4980376,1
2dplanes_OpenML,40768,10,1688733796.842313,0,-22
2dplanes_OpenML,40768,10,1688733796.842313,1688733857.906473,1
ailerons_OpenML,13750,40,1688733885.124735,0,-22
ailerons_OpenML,13750,40,1688733885.124735,1688733892.6185458,1
house_16H_OpenML,22784,16,1688733900.20057,0,-22
house_16H_OpenML,22784,16,1688733900.20057,1688733917.6070976,1
houses_OpenML,0,0,0,0,-1
house_8L_OpenML,0,0,0,0,-1
elevators_OpenML,16599,18,1688733931.8113797,0,-22
elevators_OpenML,16599,18,1688733931.8113797,1688733941.8737068,1
mv_OpenML,40768,10,1688733947.6257052,0,-22
mv_OpenML,40768,10,1688733947.6257052,1688734007.388195,1
fried_OpenML,40768,10,1688734016.5465257,0,-22
fried_OpenML,40768,10,1688734016.5465257,1688734080.8134477,1
nursery_OpenML,0,0,0,0,-1
letter_OpenML,20000,16,1688734089.2364798,0,-22
letter_OpenML,20000,16,1688734089.2364798,1688734103.8720114,1
kdd_internet_usage_OpenML,0,0,0,0,-1
pendigits_OpenML,10992,16,1688734118.7103124,0,-22
pendigits_OpenML,10992,16,1688734118.7103124,1688734123.1972036,1
sylva_prior_OpenML,14395,108,1688734128.1587327,0,-22
sylva_prior_OpenML,14395,108,1688734128.1587327,1688734140.9812043,1
eye_movements_OpenML,10936,27,1688734145.8133342,0,-22
eye_movements_OpenML,10936,27,1688734145.8133342,1688734148.7067108,1
mozilla4_OpenML,0,0,0,0,-1
jm1_OpenML,0,0,0,0,-1
KDDCup09_appetency_OpenML,0,0,0,0,-1
KDDCup09_churn_OpenML,0,0,0,0,-1
KDDCup09_upselling_OpenML,0,0,0,0,-1
adult-census_OpenML,0,0,0,0,-1
MagicTelescope_OpenML,19020,10,1688734185.9526021,0,-22
MagicTelescope_OpenML,19020,10,1688734185.9526021,1688734198.7657113,1
BNG(lowbwt)_OpenML,0,0,0,0,-1
BNG(echoMonths)_OpenML,0,0,0,0,-1
BNG(stock)_OpenML,0,0,0,0,-1
BNG(breastTumor)_OpenML,0,0,0,0,-1
BNG(mv)_OpenML,78732,10,1688734215.2506626,0,-22
BNG(mv)_OpenML,78732,10,1688734215.2506626,1688734548.9409456,1
Click_prediction_small_OpenML,149639,11,1688734585.7392612,0,-22
Click_prediction_small_OpenML,0,0,0,0,-23
Click_prediction_small_OpenML,0,0,0,0,-1
letter-challenge-unlabeled.arff_OpenML,20000,16,1688738210.7559717,0,-22
letter-challenge-unlabeled.arff_OpenML,20000,16,1688738210.7559717,1688738220.6763282,1
vehicleNorm_OpenML,0,0,0,0,-1
