Name,Time,Memory_Physical,Memory_Virtual,Filename
python,1715191769.5488756,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191770.5969734,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191771.6447423,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191772.692636,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191773.740476,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191774.7880943,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191775.836261,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191776.8838537,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191777.9318025,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191778.9791372,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191780.0265934,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191781.0738697,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191782.1211858,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191783.1872118,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191784.2343612,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191785.281849,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191786.3291712,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191787.3767543,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191788.4245224,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191789.4718828,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191790.5195243,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191791.578353,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191792.625835,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191793.6751175,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
python,1715191794.7226195,2589.55859375,8170.39453125,20_newsgroups.drift_OpenML
