Name,Time,Memory_Physical,Memory_Virtual,Filename
python,1686105070,30.734375,343.6953125,
python,1686105080,707.7925781,16654.59141,
python,1686105090,785.4953125,16602.11641,
python,1686105100,786.6984375,16606.91875,
python,1686105110,788.2226563,16610.39531,
python,1686105120,790.8527344,16611.7707,
python,1686105130,795.1703125,16582.75625,
python,1686105140,795.7226563,16570,
python,1686105150,797.0226563,16571.34805,
python,1686105160,803.50625,16577.93281,
python,1686105170,814.1222656,16588.85391,
python,1686105180,825.5863281,16602.22227,
python,1686105191,845.1722656,16619.71992,
python,1686105201,872.8828125,16649.44961,
python,1686105211,930.9617188,16708.35625,
python,1686105221,1061.415625,16835.75117,
python,1686105231,1147.591016,16921.9125,
python,1686105241,1011.180859,16932.47344,
python,1686105251,1076.048438,16793.75469,
python,1686105261,1089.942578,16598.45938,
python,1686105271,1090.830859,16607.26367,
python,1686105281,1091.674219,16611.26563,
python,1686105292,1092.717188,16605.66289,
python,1686105302,1093.954297,16582.45156,
python,1686105312,1094.179688,16563.24219,
python,1686105322,1096.422656,16565.62969,
python,1686105332,1100.779688,16569.96563,
python,1686105342,1107.946875,16577.16602,
python,1686105352,1118.439844,16587.73789,
python,1686105362,1126.767188,16596.00234,
python,1686105372,1140.070313,16611.79219,
python,1686105382,1169.254688,16642.89766,
python,1686105392,1195.659375,16668.3793,
python,1686105402,1256.473438,16726.01797,
python,1686105412,1362.075781,16832.47148,
python,1686105422,1508.321484,16977.55703,
python,1686105432,1486.640625,16955.60547,
python,1686105442,1368.255078,16840.33477,
python,1686105452,1381.730078,17039.67227,
python,1686105463,1342.364453,16639.33203,
python,1686105473,1344.457813,16592.80586,
python,1686105483,1348.044531,16563.17109,
python,1686105493,1348.457031,16563.68086,
python,1686105503,1352.117969,16567.48945,
python,1686105513,1357.789844,16573.71953,
python,1686105523,1366.323438,16581.93828,
python,1686105533,1378.414844,16593.27695,
python,1686105543,1387.489844,16602.32266,
python,1686105553,1404.840625,16619.66719,
python,1686105563,1426.090625,16646.39023,
python,1686105573,1476.882031,16694.66328,
python,1686105583,1560.604297,16778.02773,
python,1686105593,1671.076172,16885.80195,
python,1686105603,1695.153125,16909.77344,
python,1686105613,1648.306641,16877.88477,
python,1686105624,1639.881641,17364.73594,
python,1686105634,2024.748438,17369.61094,
python,1686105644,2049.048438,17368.25742,
python,1686105654,2198.571875,17725.80273,
python,1686105664,2408.849219,17411.71094,
python,1686105674,2408.265625,17387.38945,
python,1686105684,2841.331641,17940.04844,
python,1686105694,2836.1,17783.69375,
python,1686105704,2844.253125,17807.70547,
python,1686105715,2851.733984,17799.70156,
python,1686105725,2851.741797,17816.20977,
python,1686105735,2852.691016,17793.59883,
python,1686105745,2853.221875,17813.60859,
python,1686105755,2853.08125,17785.59492,
python,1686105765,2853.235938,17800.00195,
python,1686105774,2536.132378,15790.20833,
python,1686105784,30.90625,343.953125,
python,1686105794,30.90625,343.953125,
python,1686105804,30.90625,343.953125,
python,1686105814,30.90625,343.953125,
python,1686105824,30.90625,343.953125,
python,1686105834,30.90625,343.953125,
python,1686105844,30.90625,343.953125,
python,1686105854,30.90625,343.953125,
python,1686105864,30.90625,343.953125,
python,1686105874,30.90625,343.953125,
python,1686105885,30.90625,343.953125,
python,1686105895,30.90625,343.953125,
python,1686105905,30.90625,343.953125,
python,1686105915,30.90625,343.953125,
python,1686105925,30.90625,343.953125,
python,1686105935,30.90625,343.953125,
python,1686105945,30.90625,343.953125,
python,1686105955,30.90625,343.953125,
python,1686105965,30.90625,343.953125,
python,1686105975,30.90625,343.953125,
python,1686105985,30.90625,343.953125,
python,1686105995,30.90625,343.953125,
python,1686106005,30.90625,343.953125,
python,1686106015,30.90625,343.953125,
python,1686106025,30.90625,343.953125,
python,1686106035,30.90625,343.953125,
python,1686106045,30.90625,343.953125,
python,1686106056,30.90625,343.953125,
python,1686106066,30.90625,343.953125,
python,1686106076,30.90625,343.953125,
python,1686106086,30.90625,343.953125,
python,1686106096,30.90625,343.953125,
python,1686106106,30.90625,343.953125,
python,1686106116,30.90625,343.953125,
python,1686106126,30.90625,343.953125,
python,1686106136,30.90625,343.953125,
python,1686106146,30.90625,343.953125,
python,1686106156,30.90625,343.953125,
python,1686106166,30.90625,343.953125,
