Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,1687830969.612665,0.0,-22,,1831.525,6682.22578125,2277.4078125,7141
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,1000000,38,1687834576.0324428,0.0,-22,,1338.77890625,6211.19140625,1577.67265625,6438
BNG(anneal.ORIG_COMMA_10000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,1000000,38,1687838181.2567554,0.0,-22,,1137.8078125,6060.2890625,1293.23515625,6196
BNG(anneal.ORIG_COMMA_10000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,36,1687841785.802425,0.0,-22,,1043.035546875,5886.00390625,1323.36328125,6011
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,36,1687845390.9662466,0.0,-22,,1016.80703125,5847.6796875,1160.45859375,5951
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,36,1687848996.1077194,0.0,-22,,995.259765625,5844.1796875,1150.77734375,5947
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,36,1687852601.3389316,0.0,-22,,1098.849609375,6003.796875,1405.7546875,6286
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,36,1687856206.4183764,0.0,-22,,984.4658203125,5894.5828125,1129.8640625,6016
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,36,1687859811.593466,0.0,-22,,956.4833984375,5867.298828125,1162.12265625,5973
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,36,1687863416.719567,0.0,-22,,1133.147265625,6045.41015625,1482.918359375,6377
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,1000000,36,1687867021.9810665,0.0,-22,,1027.3703125000002,5941.86328125,1204.2078125,6093
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,1000000,36,1687870627.0405293,0.0,-22,,971.7234375,5890.5078125,1118.7921875,6017
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_1000_COMMA_1)_OpenML,1000000,16,1687874233.0130146,0.0,-22,,743.05625,5732.91015625,878.81875,5835
BNG(letter_COMMA_1000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_1000_COMMA_5)_OpenML,1000000,16,1687877837.6577413,0.0,-22,,740.056640625,5733.28203125,904.38125,5833
BNG(letter_COMMA_1000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_1000_COMMA_10)_OpenML,1000000,16,1687881443.003764,0.0,-22,,738.6140625,5734.4609375,906.04296875,5834
BNG(letter_COMMA_1000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,1687885047.973607,0.0,-22,,738.1328125,5734.38671875,887.9984375,5835
BNG(letter_COMMA_5000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,1687888653.3683903,0.0,-22,,737.36640625,5734.55078125,901.01484375,5835
BNG(letter_COMMA_5000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,1687892258.2425332,0.0,-22,,731.27578125,5733.63671875,913.4703125,5835
BNG(letter_COMMA_5000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,1687895863.65593,0.0,-22,,734.411328125,5748.9921875,869.94375,5848
BNG(letter_COMMA_10000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_10000_COMMA_5)_OpenML,1000000,16,1687899468.492494,0.0,-22,,731.387890625,5742.0046875,888.287109375,5844
BNG(letter_COMMA_10000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(letter_COMMA_10000_COMMA_10)_OpenML,1000000,16,1687903073.746781,0.0,-22,,730.994140625,5735.7421875,884.891015625,5832
BNG(letter_COMMA_10000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,1000000,69,1687906678.805829,0.0,-22,,1194.608203125,6544.03125,1551.098046875,6632
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,1000000,69,1687910284.017403,0.0,-22,,1187.154296875,6562.02109375,1545.509375,6645
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_1000_COMMA_10)_OpenML,1000000,69,1687913889.977869,0.0,-22,,1176.8001953125,6540.36328125,1534.33515625,6622
BNG(audiology_COMMA_1000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,1687917495.0595655,0.0,-22,,1201.9,6581.51171875,1495.379296875,6726
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,1000000,69,1687921100.257432,0.0,-22,,1168.36328125,6548.86328125,1537.403125,6639
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,1000000,69,1687924705.4318385,0.0,-22,,1171.541796875,6513.24609375,1526.797265625,6598
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(autos_COMMA_1000_COMMA_1)_OpenML,1000000,25,1687928310.8822734,0.0,-22,,790.4720703125,6137.24609375,1017.227734375,6239
BNG(autos_COMMA_1000_COMMA_1)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,25,1687931916.485455,0.0,-22,,805.3746093750001,6151.783203125,932.99453125,6251
BNG(autos_COMMA_1000_COMMA_5)_OpenML,0,0,0.0,0.0,-23,0.0,,,,
