Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,1686631724,1686632026,1,302.0,2151.1328125,40224.04296875,2164.28203125,40224
BNG(autos_COMMA_5000_COMMA_1)_OpenML,1000000,25,1686630190,1686630481,1,291.0,2159.68203125,40229.60546875,2249.142578125,40795
BNG(autos_COMMA_5000_COMMA_10)_OpenML,1000000,25,1686630914,1686631214,1,300.0,2142.578125,40216.77734375,2155.695703125,40216
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,25,1686630542,1686630837,1,295.0,2163.3421875000004,40224.16015625,2259.4306640625,40666
BNG(autos)_OpenML,1000000,25,1686542943,1686543204,1,261.0,3799.53125,42037.984375,3799.53125,42037
BNG(bridges_version1)_OpenML,1000000,12,1686551465,1686551730,1,265.0,4031.720703125,42249.515625,4032.10546875,42249
BNG(cholesterol)_OpenML,1000000,13,1686561070,1686561332,1,262.0,7388.46484375,47544.34375,7388.46484375,47544
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,1686488322,1686488585,1,263.0,5580.895703125,43664.25,6434.54765625,44528
BNG(colic.ORIG)_OpenML,1000000,27,1686552001,1686552262,1,261.0,4860.67578125,43037.46875,4860.67578125,43037
BNG(colic)_OpenML,1000000,22,1686552266,1686552533,1,267.0,4929.8046875,43022.203125,4942.93828125,43035
BNG(cpu_act)_OpenML,1000000,21,1686560170,1686560432,1,262.0,6933.0234375,47138.359375,6933.0234375,47138
BNG(cpu_small)_OpenML,1000000,12,1686562296,1686562558,1,262.0,7497.1953125,47529.09375,7497.1953125,47529
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1686488850,1686489125,1,275.0,13853.640039062499,53020.775,23378.227734375,63989
BNG(credit-a)_OpenML,1000000,15,1686552538,1686552799,1,261.0,5094.31640625,43151.921875,5094.3203125,43151
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,1686489126,1686489388,1,262.0,5619.534765625,43439.784375,5698.334765625,43496
BNG(credit-g)_OpenML,1000000,20,1686552804,1686553065,1,261.0,5167.546875,43136.65625,5167.546875,43136
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,1686489664,1686489925,1,261.0,5116.8984375,43455.0,5119.9296875,43455
BNG(cylinder-bands)_OpenML,1000000,39,1686553335,1686553596,1,261.0,5198.12890625,43148.109375,5198.12890625,43148
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,1686489926,1686490188,1,262.0,5407.71796875,43613.76875,5448.9875,43640
BNG(elevators)_OpenML,1000000,18,1686561975,1686562237,1,262.0,7486.89453125,47529.078125,7486.89453125,47529
BNG(eucalyptus)_OpenML,1000000,19,1686558871,1686559133,1,262.0,6520.33984375,46753.890625,6520.34375,46753
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1687249243,1687249574,0,331.0,4670.1685546875,43226.5359375,8673.866796875,47983
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1687249582,1687249916,0,334.0,19258.98671875,59008.97109375,24331.11328125,80536
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,1686526844,1686527113,1,269.0,9582.8287109375,47582.23125,17637.41953125,56713
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,1686527405,1686527703,1,298.0,16828.195703125,67399.5921875,22904.146484375,94503
BNG(hypothyroid_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1687249924,0,-22,,9011.796875,145763.71015625,26166.998046875,274596
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,1000000,36,1686571478,1686571742,1,264.0,8078.9640625,51001.35,9408.003125,52322
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,1000000,36,1686587089,1686591030,1,3941.0,2121.18828125,40982.3125,2393.994140625,42140
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,1000000,36,1686586794,1686587070,1,276.0,1944.23984375,40714.19140625,2197.367578125,41940
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,36,1686592415,1686598469,1,6054.0,6215.6859375,44372.84765625,10682.525390625,49797
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,1000000,36,1686600818,1686601094,1,276.0,3420.4421875,41810.17421875,5265.3859375,44751
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,1000000,36,1686598494,1686600795,1,2301.0,4473.49375,42538.53203125,7553.6828125,46908
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,36,1686591048,1686591340,1,292.0,5877.4212890625,44017.208593749994,10396.864453125,49324
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,36,1686592109,1686592394,1,285.0,2853.5355468750004,41728.9203125,3746.11640625,43586
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,36,1686591360,1686592087,1,727.0,3516.693359375,41928.72421875,4620.619140625,44021
BNG(kr-vs-kp)_OpenML,1000000,36,1686276164,1686276459,1,295.0,8574.1185545,46506.03828,13703.54492,52493
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686277766,1686278057,1,291.0,11646.554295,51121.63516,19726.28242,60280
BNG(labor)_OpenML,1000000,16,1686542405,1686542667,1,262.0,3588.681640625,41809.35546875,4099.494921875,42803
BNG(letter_COMMA_1000_COMMA_1)_OpenML,1000000,16,1686607211,1686607495,1,284.0,1143.00546875,39261.56640625,1215.2296875,39617
BNG(letter_COMMA_1000_COMMA_10)_OpenML,1000000,16,1686623900,1686624175,1,275.0,1286.87734375,39503.578125,1300.86328125,39503
BNG(letter_COMMA_1000_COMMA_5)_OpenML,1000000,16,1686607559,1686623854,1,16295.0,1276.7875,39502.15625,1290.35,39502
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,1686625968,1686626493,1,525.0,1292.0404296875,39494.65625,1341.3394097222222,39691
BNG(letter_COMMA_10000_COMMA_10)_OpenML,1000000,16,1686626884,1686627183,1,299.0,1269.57734375,39502.875,1282.9515625,39502
BNG(letter_COMMA_10000_COMMA_5)_OpenML,1000000,16,1686626539,1686626840,1,301.0,1272.1251953125002,39502.9375,1285.14609375,39502
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,1686624942,1686625224,1,282.0,1136.2560546875,39396.72265625,1150.87578125,39396
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,1686625632,1686625929,1,297.0,1290.160546875,39511.09375,1401.7431640625,40090
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,1686625276,1686625578,1,302.0,1274.48671875,39509.875,1287.3625,39509
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686485627,1686485942,1,315.0,18544.7103515625,62578.653125,23749.572265625,91547
BNG(letter)_OpenML,1000000,16,1686542671,1686542938,1,267.0,3452.15234375,41972.0390625,3454.7015625,41972
BNG(libras_move)_OpenML,1000000,90,1686564211,1686564475,1,264.0,5445.8619140625,48791.578125,6300.00078125,49595
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,1000000,18,1686632424,1686632723,1,299.0,1457.86171875,38976.0078125,1517.95703125,39503
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,1000000,18,1686633070,1686633363,1,293.0,1423.04765625,38970.8046875,1454.478515625,38970
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,1000000,18,1686634369,1686634654,1,285.0,1593.86875,39583.05859375,1718.40234375,40183
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,1000000,18,1686635012,1686635309,1,297.0,1445.4865234375,38974.4109375,1493.8671875,39491
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,1000000,18,1686634678,1686634986,1,308.0,1460.2833984375,39500.66796875,1610.09765625,40094
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,1000000,18,1686633388,1686633695,1,307.0,1527.8533203125,39522.07109375,1632.531640625,40107
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,1000000,18,1686634042,1686634344,1,302.0,1440.918359375,38972.0390625,1481.201171875,39485
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686486208,1686486472,1,264.0,3051.23125,42549.1984375,4272.21796875,44244
BNG(lymph)_OpenML,1000000,18,1686543209,1686543471,1,262.0,4165.757031249999,42371.65625,4576.796484375,43745
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,1686486475,1686486737,1,262.0,3858.048046875,42751.8359375,3871.234375,42755
BNG(mfeat-fourier)_OpenML,1000000,76,1687256223,1687257245,0,1022.0,14790.79375,56876.60625,24115.25546875,87004
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,1686486739,1686487001,1,262.0,4187.225,42615.2421875,4191.2359375,42615
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,1686487527,1686487790,1,263.0,5001.373828125001,43158.2421875,6044.61171875,44698
BNG(mfeat-zernike)_OpenML,1000000,47,1686551735,1686551997,1,262.0,4409.5703125,42596.65625,4409.6328125,42596
BNG(page-blocks)_OpenML,295245,10,1686276627,1686276648,1,21.0,2982.6714844999997,41183.5,2983.09375,41183
BNG(pbc)_OpenML,1000000,18,1686560467,1686560729,1,262.0,6935.8984375,47122.359375,6935.8984375,47122
BNG(pendigits_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,1686489389,1686489662,1,273.0,15543.5583984375,54991.784375,23726.996484375,68200
BNG(pendigits)_OpenML,1000000,16,1686553070,1686553331,1,261.0,5153.98828125,43121.390625,5180.278125,43144
BNG(pharynx)_OpenML,1000000,10,1686561670,1686561933,1,263.0,7435.64453125,47539.828125,7518.523828125,47565
BNG(primary-tumor)_OpenML,1000000,17,1687257996,1687258390,0,394.0,10808.138671875,49925.6109375,21703.9953125,63385
BNG(puma32H)_OpenML,1000000,32,1686564868,1686565131,1,263.0,5452.9625,48435.40625,5485.903125,48460
BNG(pwLinear)_OpenML,177147,10,1686279033,1686279042,1,9.0,952.6328125,40003.703125,960.90859375,40003
BNG(satellite_image)_OpenML,1000000,36,1686563302,1686563564,1,262.0,3264.12890625,46882.5546875,3269.7328125,46882
BNG(satimage)_OpenML,1000000,36,1686558209,1686558471,1,262.0,6179.21484375,46426.16796875,6179.25,46426
BNG(segment)_OpenML,1000000,19,1687260566,1687261297,0,731.0,8176.0,209409.25625,25321.86875,255920
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,1687245953,0,-22,,8307.1091796875,157419.11015625,24111.4328125,274216
BNG(sonar_COMMA_nominal_COMMA_1000000)_OpenML,1000000,60,1687248251,1687249126,0,875.0,2052.9453125,39871.08984375,2067.65234375,39871
BNG(sonar)_OpenML,1000000,60,1686553867,1686554138,1,271.0,12223.071875000001,50262.8296875,19422.234375,58194
BNG(spect_test)_OpenML,1000000,22,1686557086,1686557382,1,296.0,11400.515234375,53838.8671875,23078.192578125,67325
BNG(SPECT)_OpenML,1000000,22,1686565143,1686565464,1,321.0,16520.736328125,83284.03125,24103.9984375,119504
BNG(spectf_test)_OpenML,1000000,44,1686557523,1686557788,1,265.0,6070.07421875,46400.46484375,6070.50390625,46400
BNG(SPECTF)_OpenML,1000000,44,1686565602,1686565864,1,262.0,4648.68203125,49645.140625,4660.1203125,49645
BNG(trains)_OpenML,1000000,32,1686526552,1686526843,1,291.0,1753.3578125,39217.40625,1985.2125,39932
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,1686527115,1686527403,1,288.0,19818.406640625,60761.8515625,22921.35546875,82288
BNG(vehicle)_OpenML,1000000,18,1686554678,1686554947,1,269.0,6420.1640625,44074.90234375,6420.16796875,44074
BNG(vote)_OpenML,131072,16,1686274126,1686274131,1,5.0,3248.906055,41205.4875,3895.073828,41918
BNG(vowel)_OpenML,1000000,12,1686564510,1686564772,1,262.0,5323.038867187501,48359.109375,5339.948828125,48360
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,1687251062,1687251744,0,682.0,1449.0892578125,39399.90234375,1463.45078125,39399
BNG(wine)_OpenML,1000000,13,1686558561,1686558824,1,263.0,6516.06640625,46744.8125,6516.06640625,46744
BNG(wisconsin)_OpenML,1000000,32,1686559233,1686559495,1,262.0,6517.18359375,46755.0,6517.18359375,46755
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,1686528817,1686529106,1,289.0,3233.341015625,41513.14765625,5573.237890625,44323
BNG(zoo)_OpenML,1000000,16,1687257253,0,-22,,9497.31640625,136951.371875,25517.56875,253880
CovPokElec_OpenML,1455525,72,1687251752,0,-22,,8239.67890625,129106.21953125,23902.115625,211960
Diabetes130US_OpenML,101766,49,1686279297,1686279300,1,3.0,2954.3865234375,43541.8359375,2956.58984375,43541
Hyperplane_10_1E-3_OpenML,1000000,10,1687254362,1687254659,0,297.0,8181.403515625,46244.2796875,18874.662890625,59604
Hyperplane_10_1E-4_OpenML,1000000,10,1687254666,1687254973,0,307.0,8480.9787109375,46249.703125,19053.537890625,59814
LED(50000)_OpenML,1000000,24,1686529317,1686529602,1,285.0,1382.236328125,39010.35546875,1455.476953125,39522
RandomRBF_0_0_OpenML,1000000,10,1687254979,0,-22,,9119.491015625,125764.81640625,25266.26875,221281
RandomRBF_10_1E-3_OpenML,1000000,10,1687255177,0,-22,,8300.173046875,124733.80859375,24844.71796875,232599
RandomRBF_10_1E-4_OpenML,1000000,10,1687255393,0,-22,,8269.060546875,122867.00859375,25012.6140625,261452
RandomRBF_50_1E-3_OpenML,1000000,10,1687255607,1687255891,0,284.0,4174.48515625,41226.56328125,9681.637890625,48361
RandomRBF_50_1E-4_OpenML,1000000,10,1687255897,1687256186,0,289.0,5320.4232421875,42967.04765625,12427.37890625,51376
spoken-arabic-digit_OpenML,263256,14,1686279223,1686279240,1,17.0,1423.95703125,41305.2890625,1428.5796875,41305
